Hour;Minutes;Day;Month;Year;Timestamp [ms]
23;50;14;10;2019;132806
23;50;14;10;2019;132830
23;50;14;10;2019;132842
23;50;14;10;2019;132866
23;50;14;10;2019;132878
23;50;14;10;2019;132902
23;50;14;10;2019;132914
23;50;14;10;2019;132939
23;50;14;10;2019;132951
23;50;14;10;2019;132972
23;50;14;10;2019;132975
23;50;14;10;2019;132987
23;50;14;10;2019;133009
23;50;14;10;2019;133011
23;50;14;10;2019;133023
23;50;14;10;2019;133045
23;50;14;10;2019;133047
23;50;14;10;2019;133059
23;50;14;10;2019;133081
23;50;14;10;2019;133083
23;50;14;10;2019;133095
23;50;14;10;2019;133119
23;50;14;10;2019;133120
23;50;14;10;2019;133131
23;50;14;10;2019;133143
23;50;14;10;2019;133167
23;50;14;10;2019;133179
23;50;14;10;2019;133203
23;50;14;10;2019;133215
23;50;14;10;2019;133239
23;50;14;10;2019;133251
23;50;14;10;2019;133275
23;50;14;10;2019;133287
23;50;14;10;2019;133310
23;50;14;10;2019;133311
23;50;14;10;2019;133323
23;50;14;10;2019;133349
23;50;14;10;2019;133350
23;50;14;10;2019;133359
23;50;14;10;2019;133372
23;50;14;10;2019;133396
23;50;14;10;2019;133408
23;50;14;10;2019;133432
23;50;14;10;2019;133444
23;50;14;10;2019;133468
23;50;14;10;2019;133480
23;50;14;10;2019;133504
23;50;14;10;2019;133516
23;50;14;10;2019;133538
23;50;14;10;2019;133540
23;50;14;10;2019;133552
23;50;14;10;2019;133577
23;50;14;10;2019;133578
23;50;14;10;2019;133588
23;50;14;10;2019;133600
23;50;14;10;2019;133624
23;50;14;10;2019;133636
23;50;14;10;2019;133660
23;50;14;10;2019;133672
23;50;14;10;2019;133696
23;50;14;10;2019;133708
23;50;14;10;2019;133732
23;50;14;10;2019;133744
23;50;14;10;2019;133767
23;50;14;10;2019;133768
23;50;14;10;2019;133780
23;50;14;10;2019;133804
23;50;14;10;2019;133805
23;50;14;10;2019;133816
23;50;14;10;2019;133828
23;50;14;10;2019;133853
23;50;14;10;2019;133865
23;50;14;10;2019;133889
23;50;14;10;2019;133901
23;50;14;10;2019;133925
23;50;14;10;2019;133937
23;50;14;10;2019;133961
23;50;14;10;2019;133973
23;50;14;10;2019;133995
23;50;14;10;2019;133997
23;50;14;10;2019;134009
23;50;14;10;2019;134033
23;50;14;10;2019;134034
23;50;14;10;2019;134045
23;50;14;10;2019;134057
23;50;14;10;2019;134081
23;50;14;10;2019;134093
23;50;14;10;2019;134117
23;50;14;10;2019;134129
23;50;14;10;2019;134153
23;50;14;10;2019;134165
23;50;14;10;2019;134189
23;50;14;10;2019;134201
23;50;14;10;2019;134225
23;50;14;10;2019;134237
23;50;14;10;2019;134261
23;50;14;10;2019;134273
23;50;14;10;2019;134296
23;50;14;10;2019;134297
23;50;14;10;2019;134309
23;50;14;10;2019;134336
23;50;14;10;2019;134346
23;50;14;10;2019;134358
23;50;14;10;2019;134382
23;50;14;10;2019;134394
23;50;14;10;2019;134418
23;50;14;10;2019;134430
23;50;14;10;2019;134454
23;50;14;10;2019;134466
23;50;14;10;2019;134490
23;50;14;10;2019;134502
23;50;14;10;2019;134524
23;50;14;10;2019;134526
23;50;14;10;2019;134538
23;50;14;10;2019;134562
23;50;14;10;2019;134563
23;50;14;10;2019;134574
23;50;14;10;2019;134586
23;50;14;10;2019;134610
23;50;14;10;2019;134622
23;50;14;10;2019;134646
23;50;14;10;2019;134658
23;50;14;10;2019;134682
23;50;14;10;2019;134694
23;50;14;10;2019;134730
23;50;14;10;2019;134757
23;50;14;10;2019;134766
23;50;14;10;2019;134778
23;50;14;10;2019;134802
23;50;14;10;2019;134814
23;50;14;10;2019;134838
23;50;14;10;2019;134850
23;50;14;10;2019;134874
23;50;14;10;2019;134886
23;50;14;10;2019;134911
23;50;14;10;2019;134923
23;50;14;10;2019;134947
23;50;14;10;2019;134959
23;50;14;10;2019;134983
23;50;14;10;2019;134995
23;50;14;10;2019;135017
23;50;14;10;2019;135019
23;50;14;10;2019;135031
23;50;14;10;2019;135055
23;50;14;10;2019;135055
23;50;14;10;2019;135067
23;50;14;10;2019;135079
23;50;14;10;2019;135103
23;50;14;10;2019;135115
23;50;14;10;2019;135139
23;50;14;10;2019;135151
23;50;14;10;2019;135175
23;50;14;10;2019;135187
23;50;14;10;2019;135209
23;50;14;10;2019;135211
23;50;14;10;2019;135223
23;50;14;10;2019;135247
23;50;14;10;2019;135248
23;50;14;10;2019;135259
23;50;14;10;2019;135271
23;50;14;10;2019;135295
23;50;14;10;2019;135307
23;50;14;10;2019;135331
23;50;14;10;2019;135343
23;50;14;10;2019;135367
23;50;14;10;2019;135379
23;50;14;10;2019;135404
23;50;14;10;2019;135416
23;50;14;10;2019;135440
23;50;14;10;2019;135452
23;50;14;10;2019;135474
23;50;14;10;2019;135476
23;50;14;10;2019;135488
23;50;14;10;2019;135512
23;50;14;10;2019;135512
23;50;14;10;2019;135524
23;50;14;10;2019;135536
23;50;14;10;2019;135560
23;50;14;10;2019;135572
23;50;14;10;2019;135596
23;50;14;10;2019;135608
23;50;14;10;2019;135632
23;50;14;10;2019;135644
23;50;14;10;2019;135668
23;50;14;10;2019;135680
23;50;14;10;2019;135704
23;50;14;10;2019;135705
23;50;14;10;2019;135716
23;50;14;10;2019;135728
23;50;14;10;2019;135752
23;50;14;10;2019;135764
23;50;14;10;2019;135788
23;50;14;10;2019;135800
23;50;14;10;2019;135824
23;50;14;10;2019;135836
23;50;14;10;2019;135861
23;50;14;10;2019;135873
23;50;14;10;2019;135896
23;50;14;10;2019;135897
23;50;14;10;2019;135909
23;50;14;10;2019;135933
23;50;14;10;2019;135933
23;50;14;10;2019;135945
23;50;14;10;2019;135957
23;50;14;10;2019;135981
23;50;14;10;2019;135993
23;50;14;10;2019;136017
23;50;14;10;2019;136029
23;50;14;10;2019;136053
23;50;14;10;2019;136065
23;50;14;10;2019;136089
23;50;14;10;2019;136101
23;50;14;10;2019;136123
23;50;14;10;2019;136125
23;50;14;10;2019;136137
23;50;14;10;2019;136161
23;50;14;10;2019;136162
23;50;14;10;2019;136173
23;50;14;10;2019;136185
23;50;14;10;2019;136209
23;50;14;10;2019;136221
23;50;14;10;2019;136245
23;50;14;10;2019;136257
23;50;14;10;2019;136281
23;50;14;10;2019;136293
23;50;14;10;2019;136316
23;50;14;10;2019;136317
23;50;14;10;2019;136329
23;50;14;10;2019;136353
23;50;14;10;2019;136354
23;50;14;10;2019;136365
23;50;14;10;2019;136390
23;50;14;10;2019;136391
23;50;14;10;2019;136402
23;50;14;10;2019;136414
23;50;14;10;2019;136438
23;50;14;10;2019;136450
23;50;14;10;2019;136474
23;50;14;10;2019;136486
23;50;14;10;2019;136510
23;50;14;10;2019;136522
23;50;14;10;2019;136546
23;50;14;10;2019;136558
23;50;14;10;2019;136582
23;50;14;10;2019;136594
23;50;14;10;2019;136616
23;50;14;10;2019;136618
23;50;14;10;2019;136630
23;50;14;10;2019;136655
23;50;14;10;2019;136656
23;50;14;10;2019;136666
23;50;14;10;2019;136678
23;50;14;10;2019;136702
23;50;14;10;2019;136714
23;50;14;10;2019;136738
23;50;14;10;2019;136750
23;50;14;10;2019;136774
23;50;14;10;2019;136786
23;50;14;10;2019;136810
23;50;14;10;2019;136822
23;50;14;10;2019;136847
23;50;14;10;2019;136859
23;50;14;10;2019;136883
23;50;14;10;2019;136883
23;50;14;10;2019;136895
23;50;14;10;2019;136907
23;50;14;10;2019;136931
23;50;14;10;2019;136943
23;50;14;10;2019;136967
23;50;14;10;2019;136979
23;50;14;10;2019;137003
23;50;14;10;2019;137015
23;50;14;10;2019;137039
23;50;14;10;2019;137051
23;50;14;10;2019;137073
23;50;14;10;2019;137075
23;50;14;10;2019;137087
23;50;14;10;2019;137111
23;50;14;10;2019;137112
23;50;14;10;2019;137123
23;50;14;10;2019;137135
23;50;14;10;2019;137159
23;50;14;10;2019;137171
23;50;14;10;2019;137195
23;50;14;10;2019;137207
23;50;14;10;2019;137231
23;50;14;10;2019;137243
23;50;14;10;2019;137267
23;50;14;10;2019;137279
23;50;14;10;2019;137302
23;50;14;10;2019;137304
23;50;14;10;2019;137316
23;50;14;10;2019;137340
23;50;14;10;2019;137340
23;50;14;10;2019;137352
23;50;14;10;2019;137364
23;50;14;10;2019;137378
23;50;14;10;2019;137388
23;50;14;10;2019;137400
23;50;14;10;2019;137424
23;50;14;10;2019;137436
23;50;14;10;2019;137460
23;50;14;10;2019;137472
23;50;14;10;2019;137494
23;50;14;10;2019;137496
23;50;14;10;2019;137508
23;50;14;10;2019;137532
23;50;14;10;2019;137533
23;50;14;10;2019;137544
23;50;14;10;2019;137556
23;50;14;10;2019;137580
23;50;14;10;2019;137592
23;50;14;10;2019;137616
23;50;14;10;2019;137628
23;50;14;10;2019;137652
23;50;14;10;2019;137664
23;50;14;10;2019;137688
23;50;14;10;2019;137700
23;50;14;10;2019;137723
23;50;14;10;2019;137724
23;50;14;10;2019;137736
23;50;14;10;2019;137760
23;50;14;10;2019;137761
23;50;14;10;2019;137772
23;50;14;10;2019;137784
23;50;14;10;2019;137808
23;50;14;10;2019;137821
23;50;14;10;2019;137845
23;50;14;10;2019;137857
23;50;14;10;2019;137881
23;50;14;10;2019;137893
23;50;14;10;2019;137917
23;50;14;10;2019;137929
23;50;14;10;2019;137951
23;50;14;10;2019;137953
23;50;14;10;2019;137965
23;50;14;10;2019;137993
23;50;14;10;2019;138001
23;50;14;10;2019;138013
23;50;14;10;2019;138037
23;50;14;10;2019;138049
23;50;14;10;2019;138073
23;50;14;10;2019;138085
23;50;14;10;2019;138109
23;50;14;10;2019;138121
23;50;14;10;2019;138145
23;50;14;10;2019;138145
23;50;14;10;2019;138157
23;50;14;10;2019;138182
23;50;14;10;2019;138182
23;50;14;10;2019;138193
23;50;14;10;2019;138205
23;50;14;10;2019;138229
23;50;14;10;2019;138241
23;50;14;10;2019;138266
23;50;14;10;2019;138278
23;50;14;10;2019;138302
23;50;14;10;2019;138314
23;50;14;10;2019;138338
23;50;14;10;2019;138350
23;50;14;10;2019;138374
23;50;14;10;2019;138386
23;50;14;10;2019;138408
23;50;14;10;2019;138410
23;50;14;10;2019;138422
23;50;14;10;2019;138446
23;50;14;10;2019;138447
23;50;14;10;2019;138458
23;50;14;10;2019;138470
23;50;14;10;2019;138494
23;50;14;10;2019;138506
23;50;14;10;2019;138530
23;50;14;10;2019;138542
23;50;14;10;2019;138566
23;50;14;10;2019;138578
23;50;14;10;2019;138601
23;50;14;10;2019;138602
23;50;14;10;2019;138614
23;50;14;10;2019;138638
23;50;14;10;2019;138639
23;50;14;10;2019;138650
23;50;14;10;2019;138662
23;50;14;10;2019;138686
23;50;14;10;2019;138698
23;50;14;10;2019;138722
23;50;14;10;2019;138735
23;50;14;10;2019;138759
23;50;14;10;2019;138771
23;50;14;10;2019;138795
23;50;14;10;2019;138807
23;50;14;10;2019;138829
23;50;14;10;2019;138831
23;50;14;10;2019;138843
23;50;14;10;2019;138867
23;50;14;10;2019;138867
23;50;14;10;2019;138879
23;50;14;10;2019;138891
23;50;14;10;2019;138915
23;50;14;10;2019;138927
23;50;14;10;2019;138951
23;50;14;10;2019;138963
23;50;14;10;2019;138987
23;50;14;10;2019;138999
23;50;14;10;2019;139023
23;50;14;10;2019;139035
23;50;14;10;2019;139059
23;50;14;10;2019;139059
23;50;14;10;2019;139071
23;50;14;10;2019;139095
23;50;14;10;2019;139096
23;50;14;10;2019;139107
23;50;14;10;2019;139135
23;50;14;10;2019;139143
23;50;14;10;2019;139155
23;50;14;10;2019;139179
23;50;14;10;2019;139191
23;50;14;10;2019;139216
23;50;14;10;2019;139228
23;50;14;10;2019;139252
23;50;14;10;2019;139264
23;50;14;10;2019;139286
23;50;14;10;2019;139288
23;50;14;10;2019;139300
23;50;14;10;2019;139324
23;50;14;10;2019;139324
23;50;14;10;2019;139336
23;50;14;10;2019;139348
23;50;14;10;2019;139372
23;50;14;10;2019;139384
23;50;14;10;2019;139408
23;50;14;10;2019;139420
23;50;14;10;2019;139444
23;50;14;10;2019;139456
23;50;14;10;2019;139480
23;50;14;10;2019;139492
23;50;14;10;2019;139515
23;50;14;10;2019;139516
23;50;14;10;2019;139528
23;50;14;10;2019;139552
23;50;14;10;2019;139553
23;50;14;10;2019;139564
23;50;14;10;2019;139576
23;50;14;10;2019;139600
23;50;14;10;2019;139612
23;50;14;10;2019;139636
23;50;14;10;2019;139648
23;50;14;10;2019;139672
23;50;14;10;2019;139684
23;50;14;10;2019;139708
23;50;14;10;2019;139721
23;50;14;10;2019;139746
23;50;14;10;2019;139747
23;50;14;10;2019;139757
23;50;14;10;2019;139769
23;50;14;10;2019;139793
23;50;14;10;2019;139805
23;50;14;10;2019;139829
23;50;14;10;2019;139841
23;50;14;10;2019;139865
23;50;14;10;2019;139877
23;50;14;10;2019;139901
23;50;14;10;2019;139913
23;50;14;10;2019;139935
23;50;14;10;2019;139937
23;50;14;10;2019;139949
23;50;14;10;2019;139973
23;50;14;10;2019;139974
23;50;14;10;2019;139985
23;50;14;10;2019;140009
23;50;14;10;2019;140010
23;50;14;10;2019;140021
23;50;14;10;2019;140033
23;50;14;10;2019;140057
23;50;14;10;2019;140069
23;50;14;10;2019;140093
23;50;14;10;2019;140105
23;50;14;10;2019;140129
23;50;14;10;2019;140141
23;50;14;10;2019;140165
23;50;14;10;2019;140177
23;50;14;10;2019;140200
23;50;14;10;2019;140201
23;50;14;10;2019;140213
23;50;14;10;2019;140238
23;50;14;10;2019;140238
23;50;14;10;2019;140250
23;50;14;10;2019;140262
23;50;14;10;2019;140286
23;50;14;10;2019;140298
23;50;14;10;2019;140322
23;50;14;10;2019;140334
23;50;14;10;2019;140358
23;50;14;10;2019;140370
23;50;14;10;2019;140392
23;50;14;10;2019;140394
23;50;14;10;2019;140406
23;50;14;10;2019;140431
23;50;14;10;2019;140431
23;50;14;10;2019;140442
23;50;14;10;2019;140454
23;50;14;10;2019;140478
23;50;14;10;2019;140490
23;50;14;10;2019;140514
23;50;14;10;2019;140526
23;50;14;10;2019;140550
23;50;14;10;2019;140562
23;50;14;10;2019;140586
23;50;14;10;2019;140598
23;50;14;10;2019;140621
23;50;14;10;2019;140622
23;50;14;10;2019;140634
23;50;14;10;2019;140659
23;50;14;10;2019;140659
23;50;14;10;2019;140670
23;50;14;10;2019;140682
23;50;14;10;2019;140707
23;50;14;10;2019;140719
23;50;14;10;2019;140743
23;50;14;10;2019;140755
23;50;14;10;2019;140779
23;50;14;10;2019;140791
23;50;14;10;2019;140815
23;50;14;10;2019;140827
23;50;14;10;2019;140849
23;50;14;10;2019;140851
23;50;14;10;2019;140863
23;50;14;10;2019;140890
23;50;14;10;2019;140899
23;50;14;10;2019;140911
23;50;14;10;2019;140935
23;50;14;10;2019;140947
23;50;14;10;2019;140971
23;50;14;10;2019;140983
23;50;14;10;2019;141007
23;50;14;10;2019;141019
23;50;14;10;2019;141042
23;50;14;10;2019;141043
23;50;14;10;2019;141055
23;50;14;10;2019;141079
23;50;14;10;2019;141080
23;50;14;10;2019;141091
23;50;14;10;2019;141103
23;50;14;10;2019;141127
23;50;14;10;2019;141139
23;50;14;10;2019;141163
23;50;14;10;2019;141175
23;50;14;10;2019;141200
23;50;14;10;2019;141212
23;50;14;10;2019;141236
23;50;14;10;2019;141248
23;50;14;10;2019;141270
23;50;14;10;2019;141272
23;50;14;10;2019;141284
23;50;14;10;2019;141308
23;50;14;10;2019;141308
23;50;14;10;2019;141320
23;50;14;10;2019;141332
23;50;14;10;2019;141356
23;50;14;10;2019;141368
23;50;14;10;2019;141392
23;50;14;10;2019;141404
23;50;14;10;2019;141428
23;50;14;10;2019;141440
23;50;14;10;2019;141464
23;50;14;10;2019;141476
23;50;14;10;2019;141500
23;50;14;10;2019;141501
23;50;14;10;2019;141512
23;50;14;10;2019;141524
23;50;14;10;2019;141548
23;50;14;10;2019;141560
23;50;14;10;2019;141584
23;50;14;10;2019;141596
23;50;14;10;2019;141620
23;50;14;10;2019;141632
23;50;14;10;2019;141657
23;50;14;10;2019;141669
23;50;14;10;2019;141691
23;50;14;10;2019;141693
23;50;14;10;2019;141705
23;50;14;10;2019;141729
23;50;14;10;2019;141729
23;50;14;10;2019;141741
23;50;14;10;2019;141753
23;50;14;10;2019;141777
23;50;14;10;2019;141789
23;50;14;10;2019;141813
23;50;14;10;2019;141825
23;50;14;10;2019;141849
23;50;14;10;2019;141861
23;50;14;10;2019;141885
23;50;14;10;2019;141897
23;50;14;10;2019;141919
23;50;14;10;2019;141921
23;50;14;10;2019;141933
23;50;14;10;2019;141958
23;50;14;10;2019;141959
23;50;14;10;2019;141969
23;50;14;10;2019;141981
23;50;14;10;2019;142005
23;50;14;10;2019;142017
23;50;14;10;2019;142041
23;50;14;10;2019;142053
23;50;14;10;2019;142077
23;50;14;10;2019;142089
23;50;14;10;2019;142112
23;50;14;10;2019;142113
23;50;14;10;2019;142126
23;50;14;10;2019;142150
23;50;14;10;2019;142150
23;50;14;10;2019;142162
23;50;14;10;2019;142174
23;50;14;10;2019;142198
23;50;14;10;2019;142210
23;50;14;10;2019;142234
23;50;14;10;2019;142246
23;50;14;10;2019;142270
23;50;14;10;2019;142282
23;50;14;10;2019;142306
23;50;14;10;2019;142318
23;50;14;10;2019;142340
23;50;14;10;2019;142342
23;50;14;10;2019;142354
23;50;14;10;2019;142378
23;50;14;10;2019;142379
23;50;14;10;2019;142390
23;50;14;10;2019;142402
23;50;14;10;2019;142426
23;50;14;10;2019;142438
23;50;14;10;2019;142462
23;50;14;10;2019;142474
23;50;14;10;2019;142498
23;50;14;10;2019;142510
23;50;14;10;2019;142534
23;50;14;10;2019;142546
23;50;14;10;2019;142570
23;50;14;10;2019;142570
23;50;14;10;2019;142582
23;50;14;10;2019;142610
23;50;14;10;2019;142618
23;50;14;10;2019;142631
23;50;14;10;2019;142655
23;50;14;10;2019;142667
23;50;14;10;2019;142691
23;50;14;10;2019;142703
23;50;14;10;2019;142727
23;50;14;10;2019;142739
23;50;14;10;2019;142761
23;50;14;10;2019;142763
23;50;14;10;2019;142775
23;50;14;10;2019;142799
23;50;14;10;2019;142799
23;50;14;10;2019;142811
23;50;14;10;2019;142823
23;50;14;10;2019;142847
23;50;14;10;2019;142859
23;50;14;10;2019;142883
23;50;14;10;2019;142895
23;50;14;10;2019;142919
23;50;14;10;2019;142931
23;50;14;10;2019;142955
23;50;14;10;2019;142967
23;50;14;10;2019;142990
23;50;14;10;2019;142991
23;50;14;10;2019;143003
23;50;14;10;2019;143027
23;50;14;10;2019;143028
23;50;14;10;2019;143039
23;50;14;10;2019;143051
23;50;14;10;2019;143075
23;50;14;10;2019;143087
23;50;14;10;2019;143111
23;50;14;10;2019;143124
23;50;14;10;2019;143148
23;50;14;10;2019;143160
23;50;14;10;2019;143184
23;50;14;10;2019;143196
23;50;14;10;2019;143222
23;50;14;10;2019;143222
23;50;14;10;2019;143232
23;50;14;10;2019;143244
23;50;14;10;2019;143268
23;50;14;10;2019;143280
23;50;14;10;2019;143304
23;50;14;10;2019;143316
23;50;14;10;2019;143340
23;50;14;10;2019;143352
23;50;14;10;2019;143376
23;50;14;10;2019;143388
23;50;14;10;2019;143411
23;50;14;10;2019;143412
23;50;14;10;2019;143424
23;50;14;10;2019;143449
23;50;14;10;2019;143450
23;50;14;10;2019;143460
23;50;14;10;2019;143472
23;50;14;10;2019;143496
23;50;14;10;2019;143508
23;50;14;10;2019;143532
23;50;14;10;2019;143544
23;50;14;10;2019;143568
23;50;14;10;2019;143580
23;50;14;10;2019;143604
23;50;14;10;2019;143616
23;50;14;10;2019;143639
23;50;14;10;2019;143640
23;50;14;10;2019;143652
23;50;14;10;2019;143677
23;50;14;10;2019;143677
23;50;14;10;2019;143689
23;50;14;10;2019;143701
23;50;14;10;2019;143725
23;50;14;10;2019;143737
23;50;14;10;2019;143761
23;50;14;10;2019;143773
23;50;14;10;2019;143797
23;50;14;10;2019;143809
23;50;14;10;2019;143831
23;50;14;10;2019;143833
23;50;14;10;2019;143845
23;50;14;10;2019;143869
23;50;14;10;2019;143870
23;50;14;10;2019;143881
23;50;14;10;2019;143893
23;50;14;10;2019;143917
23;50;14;10;2019;143929
23;50;14;10;2019;143953
23;50;14;10;2019;143965
23;50;14;10;2019;143989
23;50;14;10;2019;144001
23;50;14;10;2019;144025
23;50;14;10;2019;144037
23;50;14;10;2019;144059
23;50;14;10;2019;144061
23;50;14;10;2019;144073
23;50;14;10;2019;144097
23;50;14;10;2019;144098
23;50;14;10;2019;144109
23;50;14;10;2019;144121
23;50;14;10;2019;144145
23;50;14;10;2019;144157
23;50;14;10;2019;144181
23;50;14;10;2019;144193
23;50;14;10;2019;144217
23;50;14;10;2019;144229
23;50;14;10;2019;144253
23;50;14;10;2019;144265
23;50;14;10;2019;144288
23;50;14;10;2019;144289
23;50;14;10;2019;144301
23;50;14;10;2019;144326
23;50;14;10;2019;144326
23;50;14;10;2019;144338
23;50;14;10;2019;144350
23;50;14;10;2019;144374
23;50;14;10;2019;144386
23;50;14;10;2019;144410
23;50;14;10;2019;144422
23;50;14;10;2019;144446
23;50;14;10;2019;144458
23;50;14;10;2019;144480
23;50;14;10;2019;144482
23;50;14;10;2019;144494
23;50;14;10;2019;144518
23;50;14;10;2019;144519
23;50;14;10;2019;144530
23;50;14;10;2019;144542
23;50;14;10;2019;144566
23;50;14;10;2019;144578
23;50;14;10;2019;144602
23;50;14;10;2019;144614
23;50;14;10;2019;144638
23;50;14;10;2019;144650
23;50;14;10;2019;144674
23;50;14;10;2019;144686
23;50;14;10;2019;144710
23;50;14;10;2019;144722
23;50;14;10;2019;144745
23;50;14;10;2019;144746
23;50;14;10;2019;144758
23;50;14;10;2019;144782
23;50;14;10;2019;144783
23;50;14;10;2019;144794
23;50;14;10;2019;144806
23;50;14;10;2019;144830
23;50;14;10;2019;144842
23;50;14;10;2019;144867
23;50;14;10;2019;144879
23;50;14;10;2019;144903
23;50;14;10;2019;144915
23;50;14;10;2019;144939
23;50;14;10;2019;144951
23;50;14;10;2019;144976
23;50;14;10;2019;144976
23;50;14;10;2019;144987
23;50;14;10;2019;144999
23;50;14;10;2019;145023
23;50;14;10;2019;145035
23;50;14;10;2019;145059
23;50;14;10;2019;145071
23;50;14;10;2019;145095
23;50;14;10;2019;145107
23;50;14;10;2019;145131
23;50;14;10;2019;145143
23;50;14;10;2019;145166
23;50;14;10;2019;145167
23;50;14;10;2019;145179
23;50;14;10;2019;145203
23;50;14;10;2019;145204
23;50;14;10;2019;145215
23;50;14;10;2019;145227
23;50;14;10;2019;145251
23;50;14;10;2019;145263
23;50;14;10;2019;145287
23;50;14;10;2019;145299
23;50;14;10;2019;145323
23;50;14;10;2019;145335
23;50;14;10;2019;145359
23;50;14;10;2019;145371
23;50;14;10;2019;145394
23;50;14;10;2019;145396
23;50;14;10;2019;145408
23;50;14;10;2019;145432
23;50;14;10;2019;145432
23;50;14;10;2019;145444
23;50;14;10;2019;145456
23;50;14;10;2019;145480
23;50;14;10;2019;145492
23;50;14;10;2019;145516
23;50;14;10;2019;145528
23;50;14;10;2019;145552
23;50;14;10;2019;145564
23;50;14;10;2019;145586
23;50;14;10;2019;145588
23;50;14;10;2019;145600
23;50;14;10;2019;145624
23;50;14;10;2019;145625
23;50;14;10;2019;145636
23;50;14;10;2019;145648
23;50;14;10;2019;145672
23;50;14;10;2019;145684
23;50;14;10;2019;145708
23;50;14;10;2019;145720
23;50;14;10;2019;145744
23;50;14;10;2019;145756
23;50;14;10;2019;145780
23;50;14;10;2019;145792
23;50;14;10;2019;145815
23;50;14;10;2019;145816
23;50;14;10;2019;145828
23;50;14;10;2019;145853
23;50;14;10;2019;145853
23;50;14;10;2019;145865
23;50;14;10;2019;145877
23;50;14;10;2019;145901
23;50;14;10;2019;145913
23;50;14;10;2019;145937
23;50;14;10;2019;145949
23;50;14;10;2019;145973
23;50;14;10;2019;145985
23;50;14;10;2019;146009
23;50;14;10;2019;146021
23;50;14;10;2019;146044
23;50;14;10;2019;146045
23;50;14;10;2019;146057
23;50;14;10;2019;146085
23;50;14;10;2019;146093
23;50;14;10;2019;146105
23;50;14;10;2019;146129
23;50;14;10;2019;146141
23;50;14;10;2019;146165
23;50;14;10;2019;146177
23;50;14;10;2019;146201
23;50;14;10;2019;146213
23;50;14;10;2019;146236
23;50;14;10;2019;146237
23;50;14;10;2019;146249
23;50;14;10;2019;146273
23;50;14;10;2019;146274
23;50;14;10;2019;146285
23;50;14;10;2019;146297
23;50;14;10;2019;146321
23;50;14;10;2019;146333
23;50;14;10;2019;146357
23;50;14;10;2019;146369
23;50;14;10;2019;146394
23;50;14;10;2019;146406
23;50;14;10;2019;146430
23;50;14;10;2019;146442
23;50;14;10;2019;146464
23;50;14;10;2019;146466
23;50;14;10;2019;146478
23;50;14;10;2019;146503
23;50;14;10;2019;146503
23;50;14;10;2019;146514
23;50;14;10;2019;146526
23;50;14;10;2019;146550
23;50;14;10;2019;146562
23;50;14;10;2019;146586
23;50;14;10;2019;146598
23;50;14;10;2019;146622
23;50;14;10;2019;146634
23;50;14;10;2019;146658
23;50;14;10;2019;146670
23;50;14;10;2019;146696
23;50;14;10;2019;146696
23;50;14;10;2019;146706
23;50;14;10;2019;146718
23;50;14;10;2019;146742
23;50;14;10;2019;146754
23;50;14;10;2019;146778
23;50;14;10;2019;146790
23;50;14;10;2019;146813
23;50;14;10;2019;146814
23;50;14;10;2019;146826
23;50;14;10;2019;146851
23;50;14;10;2019;146851
23;50;14;10;2019;146862
23;50;14;10;2019;146874
23;50;14;10;2019;146899
23;50;14;10;2019;146911
23;50;14;10;2019;146935
23;50;14;10;2019;146947
23;50;14;10;2019;146971
23;50;14;10;2019;146983
23;50;14;10;2019;147007
23;50;14;10;2019;147019
23;50;14;10;2019;147041
23;50;14;10;2019;147043
23;50;14;10;2019;147055
23;50;14;10;2019;147079
23;50;14;10;2019;147080
23;50;14;10;2019;147091
23;50;14;10;2019;147103
23;50;14;10;2019;147127
23;50;14;10;2019;147139
23;50;14;10;2019;147163
23;50;14;10;2019;147175
23;50;14;10;2019;147199
23;50;14;10;2019;147211
23;50;14;10;2019;147235
23;50;14;10;2019;147247
23;50;14;10;2019;147274
23;50;14;10;2019;147283
23;50;14;10;2019;147295
23;50;14;10;2019;147319
23;50;14;10;2019;147331
23;50;14;10;2019;147355
23;50;14;10;2019;147367
23;50;14;10;2019;147391
23;50;14;10;2019;147404
23;50;14;10;2019;147426
23;50;14;10;2019;147428
23;50;14;10;2019;147440
23;50;14;10;2019;147465
23;50;14;10;2019;147466
23;50;14;10;2019;147476
23;50;14;10;2019;147488
23;50;14;10;2019;147512
23;50;14;10;2019;147524
23;50;14;10;2019;147548
23;50;14;10;2019;147560
23;50;14;10;2019;147584
23;50;14;10;2019;147596
23;50;14;10;2019;147620
23;50;14;10;2019;147632
23;50;14;10;2019;147654
23;50;14;10;2019;147656
23;50;14;10;2019;147668
23;50;14;10;2019;147692
23;50;14;10;2019;147693
23;50;14;10;2019;147704
23;50;14;10;2019;147716
23;50;14;10;2019;147740
23;50;14;10;2019;147752
23;50;14;10;2019;147776
23;50;14;10;2019;147788
23;50;14;10;2019;147812
23;50;14;10;2019;147824
23;50;14;10;2019;147849
23;50;14;10;2019;147860
23;50;14;10;2019;147885
23;50;14;10;2019;147885
23;50;14;10;2019;147896
23;50;14;10;2019;147908
23;50;14;10;2019;147933
23;50;14;10;2019;147945
23;50;14;10;2019;147969
23;50;14;10;2019;147981
23;50;14;10;2019;148005
23;50;14;10;2019;148017
23;50;14;10;2019;148041
23;50;14;10;2019;148053
23;50;14;10;2019;148075
23;50;14;10;2019;148077
23;50;14;10;2019;148089
23;50;14;10;2019;148113
23;50;14;10;2019;148113
